title,artist,like_cnt,lyrics
Way Back Home,숀 (SHAUN),"23,094","멈춘 시간 속
잠든 너를 찾아가
아무리 막아도
결국 너의 곁인 걸
길고 긴 여행을 끝내
이젠 돌아가
너라는 집으로
지금 다시
Way back home
아무리 힘껏 닫아도
다시 열린 서랍 같아
하늘로 높이 날린 넌
자꾸 내게 되돌아와
힘들게 삼킨 이별도
다 그대로인 걸
Oh oh oh
수없이 떠난 길 위에서
난 너를 발견하고
비우려 했던 맘은 또
이렇게 너로 차올라
발걸음의 끝에
늘 니가 부딪혀
그만
그만
멈춘 시간 속
잠든 너를 찾아가
아무리 막아도
결국 너의 곁인 걸
길고 긴 여행을 끝내
이젠 돌아가
너라는 집으로
지금 다시
Way back home
조용히 잠든 방을 열어
기억을 꺼내 들어
부서진 시간 위에서
선명히 너는 떠올라
길 잃은 맘 속에
널 가둔 채 살아
그만
그만
멈춘 시간 속
잠든 너를 찾아가
아무리 막아도
결국 너의 곁인 걸
길고 긴 여행을 끝내
이젠 돌아가
너라는 집으로
지금 다시
Way back home
세상을 뒤집어
찾으려 해
오직 너로 완결된
이야기를
모든 걸 잃어도
난 너 하나면 돼
빛이 다 꺼진 여기
나를 안아줘
눈을 감으면
소리 없이 밀려와
이 마음 그 위로
넌 또 한 겹 쌓여가
내겐 그 누구도 아닌
니가 필요해
돌아와 내 곁에
그날까지
I'm not done"
뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,"16,486","그땐 난 어떤 마음이었길래
내 모든걸 주고도 웃을 수 있었나
그대는 또 어떤 마음이었길래
그 모든걸 갖고도 돌아서 버렸나
뜨거운 여름밤은 가고
남은 건 볼 품 없지만
또다시 찾아오는 누군갈 위해서
남겨두겠소
다짐은, 세워올린 모래성은
심술이 또 터지면
무너지겠지만
뜨거운 여름밤은 가고
남은 건 볼 품 없지만
또다시 찾아오는 누군갈 위해서
남겨두겠소
그리운 그 마음 그대로
영원히 담아둘거야
언젠가 불어오는 바람에
남몰래 날려보겠소
눈이 부시던 그 순간들도
가슴아픈 그대의 거짓말도
새하얗게 바래지고
비틀거리던 내 발걸음도
그늘아래 드리운 내 눈빛도
아름답게 피어나길
눈이 부시던 그 순간들도
가슴아픈 그대의 거짓말도
새하얗게 바래지고
비틀거리던 내 발걸음도
그늘아래 드리운 내 눈빛도
아름답게 피어나길
눈이 부시던 그 순간들도
가슴아픈 그대의 거짓말도
새하얗게 바래지고
비틀거리던 내 발걸음도
그늘아래 드리운 내 눈빛도
아름답게 피어나길"
Love story,볼빨간사춘기,"3,718","Thought that I was princess
날 좋아하던 그때
수줍게 꽃을 건네던 너에게
웃으며 손을 내밀었지
 
시간 지나 my birthday
우린 몰래 run away
온통 둘뿐인 밤거릴 걷다가
너와 눈이 마주친 그날
 
Oh babe 너의 눈동자에 cheers 
달빛에 비춰진 우리의 흩어진 잔상
너의 이야기에 취해
밤하늘의 별이 쏟아질 것만 같은 기분
Oh god please this is not a dream
 
Thought that it was romance
날 바래다준 그때
수줍게 인사를 건네던 너에게
살며시 입을 맞추었지

시간 지나 go on trip
한 손엔 진한 커피
우리가 새긴 별자릴 찾다가
너와 눈이 마주친 그날

Oh babe 너의 눈동자에 cheers 
달빛에 비춰진 우리의 흩어진 잔상
너의 이야기에 취해
밤하늘의 별이 쏟아질 것만 같은 기분

Oh oh oh 꿈인가 봐
그래 니가 내 옆에 있는 꿈
Oh oh no
아니잖아 이건 yeah
I got you boy

Oh babe 너의 눈동자에 cheers
붉게 물들어진 우리의 오래된 잔상
너의 이야기에 취해
온 세상의 별이 쏟아질 것만 같은 기분
Oh god please this is not a dream"
나의 사춘기에게,볼빨간사춘기,"21,709","나는 한때 내가 이 세상에
사라지길 바랐어
온 세상이 너무나 캄캄해
매일 밤을 울던 날
차라리 내가 사라지면
마음이 편할까
모두가 날 바라보는 시선이
너무나 두려워
아름답게 아름답던
그 시절을 난 아파서
사랑받을 수 없었던 내가
너무나 싫어서
엄마는 아빠는 다
나만 바라보는데
내 마음은 그런 게 아닌데
자꾸만 멀어만 가
어떡해 어떡해
어떡해 어떡해
시간이 약이라는 말이 내게
정말 맞더라고
하루가 지나면 지날수록
더 나아지더라고
근데 가끔은 너무 행복하면
또 아파올까 봐
내가 가진 이 행복들을
누군가 가져갈까 봐
아름다운 아름답던
그 기억이 난 아파서
아픈 만큼 아파해도
사라지지를 않아서
친구들은 사람들은
다 나만 바라보는데
내 모습은 그런 게 아닌데
자꾸만 멀어만 가
그래도 난 어쩌면 내가
이 세상에 밝은 빛이라도 될까 봐
어쩌면 그 모든 아픔을 내딛고서라도
짧게 빛을 내볼까 봐
포기할 수가 없어 하루도 맘 편히
잠들 수가 없던 내가
이렇게라도 일어서 보려고 하면
내가 날 찾아줄까 봐
아아아아아아아 아아아아아아아
아아아아아아아 아아아아아아아
얼마나 얼마나 아팠을까
얼마나 얼마나 아팠을까
얼마나 얼마나 얼마나 바랬을까"
Love me or Leave me,DAY6 (데이식스),"8,044","모든 건 너에게 달렸어
난 지켜볼 수 밖에 없어
끝이 날 건지 아닌지는
너의 말 한마디로 결정돼
여태 받던 싸늘한 느낌
그저 착각일지도
여기서 알아야 갈 수 있어
Do you even love me now
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해 줘
Baby love me or leave me tonight
So 대답해 줘
숨김 없이 솔직하게
어서 대답해 줘
Baby love me or leave me tonight
So tell me now
꽤나 오랫동안 견뎠어
너의 차가운 눈빛과 말투
끝을 낼 건지 아닌지는
이제 너에게 전부 달렸어
이미 멀어진 우리 사이
그저 오해일지도
여기서 알아야 갈 수 있어
Do you even love me now
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해 줘
Baby love me or leave me tonight
So 대답해 줘
숨김 없이 솔직하게
어서 대답해 줘
Baby love me or leave me tonight
알아 이미 너의 대답은 No
나도 알아 이미 안다고 알아도
아직까진 I cannot give up on you
너의 목소리로 듣기 전까지는
Can't give up on you
숨을 죽이고 너의 대답을 기다릴게
턴을 너에게 넘긴 채로
만약 아니라 하더라도 말해 줘
Baby love me or leave me tonight
So 대답해 줘
숨김 없이 솔직하게
어서 대답해 줘
Baby love me or leave me tonight
So tell me now"
Zombie,DAY6 (데이식스),"8,902","어제는 어떤 날이었나
특별한 게 있었던가
떠올려 보려 하지만
별다를 건 없었던 것 같아
오늘도 똑같이 흘러가
나만 이렇게 힘들까
어떻게 견뎌야 할까
마음껏 소리쳐 울면 나아질까
Yeah we live a life
낮과 밤을 반복하면서
Yeah we live a life
뭔가 바꾸려 해도
할 수 있는 것도
가진 것도 없어 보여
I feel like I became a zombie
머리와 심장이 텅 빈
생각 없는 허수아비
언제부터 이렇게 된 걸까 Oh why
I became a zombie
난 또 걸어 정처 없이
내일도 다를 것 없이
그저 잠에 들기만을 기다리며 살아
Yeah we live a life
어둠 속에서 눈을 뜬 채로
This meaningless life
편히 쉬고 싶어도
꿈꾸고 싶어도
아무것도 하지 못해
I feel like I became a zombie
머리와 심장이 텅 빈
생각 없는 허수아비
언제부터 이렇게 된 걸까 Oh why
I became a zombie
난 또 걸어 정처 없이
내일도 다를 것 없이
그저 잠에 들기만을 기다리며 살아
다 털어놓고 Wanna cry
다 내려놓고 Can I cry
마른 내 눈물을 돌려줘
Oh oh
I feel like I became a zombie
머리와 심장이 텅 빈
생각 없는 허수아비
언제부터 이렇게 된 걸까 Oh why
I became a zombie
난 또 걸어 정처 없이
내일도 다를 것 없이
그저 잠에 들기만을 기다리며 살아"
아로하,조정석,"10,595","어두운 불빛아래 촛불 하나
와인 잔에 담긴 약속하나
항상 너의 곁에서 널 지켜줄거야
날 믿어준 너였잖아
나 바라는 건 오직 하나
영원한 행복을 꿈꾸지만
화려하지 않아도 꿈같진 않아도
너만 있어주면 돼
걱정 마 (I believe)
언제나 (I believe)
이 순간을 잊지 않을게
내 품에 (I believe)
안긴 너의 미소가
영원히 빛을 잃어 가지 않게
Cause your love is so sweet
You are my everything
첫날 밤에 단 꿈에 젖어
하는 말이 아냐 난 변하지 않아
오직 너만 바라볼거야 Oh
You're light of my life
You are the one in my life
내 모든걸 다 잃는대도
후회하지 않아
오직 너를 위한
변하지 않는 사랑으로
나 바라는 건 오직 하나
영원한 행복을 꿈꾸지만
화려하지 않아도 꿈같진 않아도
너만 있어주면 돼
약속해 (I believe)
힘들 땐 (I believe)
너의 그늘이 되어줄게
내품에 (I believe)
안긴 너의 미소가
영원히 빛을 잃어 가지 않게
Cause your love is so sweet
You are my everything
첫날 밤에 단 꿈에 젖어
하는 말이 아냐 난 변하지 않아
오직 너만 바라볼거야 Oh
You're light of my life
You are the one in my life
내 모든걸 다 잃는대도
후회하지 않아
오직 너를 위한
변하지 않는 사랑으로
You're light of my life
You are the one in my life
내 모든걸 다 잃는대도
후회하지 않아
오직 너를 위한
변하지 않는 사랑으로
All I ever want is your love"
널 떠올리는 중이야,PATEKO (파테코),"2,012","너가 없는 날
바보같이 난 오늘도
널 떠올리는 중이야
아픈 너의 맘을
안아줄 수는 없어도
난 지금 생각 중이야
너에게 난 부족한 사람
늘 모자란 사람
나의 예감은
나에게 넌 어려운 사람
참 아까운 사람
상처 많은
참 못났던 사람
널 울리고서
다신 안 볼 것처럼
널 밀어내고
그땐 뭐가 그리
힘들었는지
떠나버린 사랑에
아쉬운 밤을 보네
네가 떠난 날
다신 없을 걸 아는데
널 기다리는 중이야
사랑했던 날
함께한 시간들이 날
괴롭히는 중이야
너에게
난 부족한 사람
늘 모자란 사람
네 맘도 모르던 사람
나에게
넌 어려운 사람
참 아쉬운 사람
상처만 주고 떠나요
참 못났던 사람
널 울리고서
다신 안 볼 것처럼
널 밀어내고
그땐 뭐가 그리
힘들었는지
떠나버린 사랑에
아쉬운 밤을 보네
참 못났던 사람
널 울리고서
다신 안 볼 것처럼
널 밀어내고
그땐 뭐가 그리
힘들었는지
떠나버린 사랑에
아쉬운 밤을 보네"
RAINBOW,PL(피엘),116,"나의 품에 니가 안겨올 때면
내 어둠 속엔 예쁜 무지개가 떠
습관이 된 의미 없는 하루에
이렇게 널 잔뜩 꿈꾸고 있어
day and night 내 안에 짙은 슬픔들은
살며시 너를 안고 밝게 개어가
Stay in my heart 어떤 색이어도 괜찮아
그대로 내게 피어나줘
Like a rainbow in the sky
너에게 물들어가
오래도록 바란
상상했던 순간이야
Like a rainbow on my mind
너를 가득 채워가
비로소 빛이나 내가 Because of you
나의 곁에 너를 바라볼 때면
내 마음속엔 예쁜 무지개가 떠
움츠렸던 나의 어깨 위엔
사르르 넌 내게 기대고 있어
day and night 내 맘에 깊은 슬픔들은
포근히 너를 안고 환히 깨어나
Stay in my heart 어떤 색이어도 괜찮아
그대로 내게 피어나줘
Like a rainbow in the sky
너에게 물들어가
오래도록 바란
상상했던 순간이야
Like a rainbow on my mind
너를 가득 채워가
비로소 빛이나 Because of you"
여행,볼빨간사춘기,"17,087","저 오늘 떠나요 공항으로
핸드폰 꺼 놔요
제발 날 찾진 말아줘
시끄럽게 소리를 질러도
어쩔 수 없어 나
가볍게 손을 흔들며 Bye bye
쉬지 않고 빛났던
꿈같은 My youth
이리저리 치이고
또 망가질 때쯤
지쳤어 나 미쳤어 나
떠날 거야 다 비켜
I fly away
Take me to London Paris
New york city들
아름다운 이 도시에 빠져서 나
Like I'm a bird bird
날아다니는 새처럼
난 자유롭게 Fly fly 나 숨을 쉬어
Take me to new world
Anywhere 어디든
답답한 이곳을 벗어나기만 하면
Shining light light
빛나는 My youth
자유롭게 Fly fly 나 숨을 쉬어
저 이제 쉬어요 떠날 거예요
노트북 꺼 놔요
제발 날 잡진 말아줘
시끄럽게 소리를 질러도
어쩔 수 없어 나
가볍게 손을 흔들며 See ya
쉬지 않고 빛났던
꿈같은 My youth
이리 저리 치이고
또 망가질 때쯤
지쳤어 나 미쳤어 나
떠날 거야 다 비켜
I fly away
Take me to London Paris
New york city들
아름다운 이 도시에 빠져서 나
Like I'm a bird bird
날아 다니는 새처럼
난 자유롭게 Fly fly 나 숨을 쉬어
Take me to new world
Anywhere 어디든
답답한 이곳을 벗어나기만 하면
Shining light light
빛나는 My youth
자유롭게 Fly fly 나 숨을 쉬어
I can fly away fly
Always always always
Fly away
Take me to new world
Anywhere 어디든
답답한 이곳을 벗어나기만 하면
Shining light light
빛나는 My youth
자유롭게 Fly fly 나 숨을 쉬어"
첫 눈,정준일,"10,554","내 마음을 한번만 만져줘요
온종일 이렇게 서늘해요

겨울 보다 차가운 하늘
그아래 내가 서 있으니
눈물도 얼어버릴듯 해

조용히 한번만 불러줘요
수없이 말하던 내 이름을
영원을 거슬러 하루를 아니
일분을 보게 돼도

그럴수 있다면 견뎌낼게

그 기다림 끝에 그대가 서있어주길

내겐 그림같았던 그대와 기억
아주 오래 기다렸던 선물같은 하루

긴 시간을 건너서 네게 닿을께
내 마음에 첫눈이던 그대

넌 언제나 내겐 아득하다

그대와의 시간 그 하루가
내겐 왜 이렇게 아픈가요

너의 옆에 내가 서 있고
서로 웃을수 있는 하루
그릴수 없어서 눈물나죠

이게 꿈이라면 내마음을 전해줄텐데


내겐 그림같았던 그대와 기억
아주오래 기다렸던 선물같은 하루

긴 시간을 건너서 네게 닿을게
내 마음에 첫 눈 이던 그대

함께 울고 많이 웃던 우리
아름답고 찬란하게 빛나던 시간

되돌린다

내겐 하루 같았던 너와의 기억
가슴뛰게 아름다웠던 너와의 시간

그대 입술에 이젠 인사를 하죠
그대 눈에 그대의 숨결에

부서지게 그대를 안는다

조용히 한번만 들어봐요
나직이 울리는 내 마음을"
여섯 번째 여름,PLAVE,"5,553","영원을 말했죠
꿈이 아니기를
혼돈 속을 지나면
반짝일 거라고
소나기가 내려오면
이건 잠시뿐일 거야
눈이 부신 그날의 기억은
기적이니까요
좀 더 멀리멀리
닿을 수 있을까
길고 긴 여정에
마침표를 찍을 수만 있다면
마지막 땀방울의 결말은
헛된 길이 아닐 걸 잘 알아
반복되는 계절의 중간에 있어
그토록 바랬던 어둠 속의 빛을 찾고 말았어
너에게로 달려가는 이 시공간을 넘어서
닿은 이곳은 여섯 번째
여름의 시작이었단 걸
꿈꿨어
푸른 하늘, 마치 눈물 같아
날이 밝아도 결국 쏟아진다
하염없이 달려온 길 위 oh
속도를 올렸어
망설이다 전부 다 놓쳐 버릴까 또
일곱 번의 여름은 없을 거라고
끝이 없던 평행곡선
결국 같은 곳을 지나왔어
좀 더 멀리멀리
닿을 수 있을까
길고 긴 여정에
마침표를 찍을 수만 있다면
마지막 땀방울의 결말은
헛된 길이 아닐 걸 잘 알아
반복되는 계절의 중간에 있어
그토록 바랬던 어둠 속의 빛을 찾고 말았어
너에게로 달려가는 이 시공간을 넘어서
닿은 이곳은 여섯 번째
여름의 시작이었단 걸
꿈꿨어
꿈일까 꿈일까
우리 함께하는 이 순간
(꿈같아)
마법 같은 하루가
(결국엔 사라질까)
그칠까 그칠까 찬란히
반짝이던 눈물의 기적
빛나줘
반복되는 계절의 중간에 있어
그토록 바랬던 어둠 속의 빛을 찾고 말았어
너에게로 달려가는 이 시공간을 넘어서
닿은 이곳은 여섯 번째
여름의 시작이었단 걸
꿈꿨어"
